更新時間,yyyymmdd,基金代碼,國內外基金註記,基金規模(台幣/億),基金目前規模區間,基金成立時間,基金成立幾年,基金公司代碼,計價幣別,基金經理人,區域別,基金投資產業分類1,基金投資產業分類2,基金投資產業分類3,aum基金型態別,商品投資屬性,高收益債註記,保本型基金註記,淨值,sharpe,beta,一個月累積報酬率(%),三個月累積報酬率(%),六個月累積報酬率(%),一年累積報酬率(%),三年累積報酬率(%),五年累積報酬率(%),自今年以來報酬率(%),自成立日起報酬率(%),基金評等,熱賣基金註記,投資型態別,cluster
2017-05-26 12:00:00,20170526,M86,1.0,21510.9752,h.1~5兆元台幣,2013-08-21 00:00:00,4.0,M ,USD,蕭光一/胡嘉林,LU  ,金融,通訊服務,房地產,W,RR4,0.0,N,8.81,0.3,0.6,0.65,2.2,6.09,7.64,-1.83,,5.38,5.48,1.0,0,d.平衡型,3
2017-05-26 12:00:00,20170526,M87,1.0,21510.9752,h.1~5兆元台幣,2014-08-20 00:00:00,3.0,M ,AUD,蕭光一/胡嘉林,LU  ,金融,通訊服務,房地產,W,RR4,0.0,N,8.0,0.33,0.61,0.83,2.39,6.49,8.5,,,5.73,-2.81,,0,d.平衡型,3
2017-05-26 12:00:00,20170526,M88,1.0,108829.882,i.>10兆元台幣,2014-07-23 00:00:00,3.0,M ,USD,John Surplice/Martin Walker,LU  ,金融,,能源,E,RR4,0.0,N,11.72,0.46,0.63,2.54,9.02,16.62,22.08,,,9.53,17.2,,0,a.股票型,3
2017-05-26 12:00:00,20170526,M89,1.0,11592.7483,h.1~5兆元台幣,2014-10-08 00:00:00,3.0,M ,USD,Erik Esselink/Oliver Collin,IE  ,工業,金融,原物料,E,RR4,0.0,N,16.01,0.63,0.62,4.71,11.34,25.57,29.43,,,15.1,60.1,,0,a.股票型,3
2017-05-26 12:00:00,20170526,M90,1.0,10510.698,h.1~5兆元台幣,2012-06-27 00:00:00,5.0,M ,USD,Paul Chesson/Tony Roberts,JP  ,其他,銀行,電力公用事業,E,RR4,0.0,N,224.93,0.28,0.96,2.71,-0.14,7.82,18.7,31.31,,3.07,124.93,2.0,0,a.股票型,3
2017-05-26 10:50:00,20170526,MB0,1.0,66007.10432,i.5~10兆元台幣,2001-04-06 00:00:00,16.0,ML,USD,Alastair Bishop,LU  ,探勘及生產,綜合石油,石油服務,E,RR4,0.0,N,17.07,0.12,0.91,0.18,-3.5,-4.21,4.6,-35.49,-18.83,-9.15,70.7,2.5,1,a.股票型,3
2017-05-26 10:50:00,20170526,MB1,1.0,66007.10432,i.5~10兆元台幣,2001-04-06 00:00:00,16.0,ML,EUR,Alastair Bishop,LU  ,探勘及生產,綜合石油,石油服務,E,RR4,0.0,N,15.25,0.09,1.12,-2.74,-8.85,-9.55,4.24,-21.43,-8.79,-14.42,,3.0,0,a.股票型,3
2017-05-26 10:50:00,20170526,MB2,1.0,18081.25328,h.1~5兆元台幣,2000-03-03 00:00:00,17.0,ML,USD,Vasco Moreno,LU  ,銀行,保險,資本市場,E,RR4,0.0,N,24.23,0.66,1.05,1.72,7.64,18.66,32.55,13.65,80.82,13.28,145.24,3.0,0,a.股票型,3
2017-05-26 10:50:00,20170526,MB3,1.0,18081.25328,h.1~5兆元台幣,2000-03-03 00:00:00,17.0,ML,EUR,Vasco Moreno,LU  ,銀行,保險,資本市場,E,RR4,0.0,N,21.66,0.55,1.23,-1.23,1.74,12.17,32.23,38.49,103.19,6.8,,3.5,0,a.股票型,3
2017-05-26 10:50:00,20170526,MB4,1.0,93444.87968,i.5~10兆元台幣,2001-04-06 00:00:00,16.0,ML,USD,Erin Xie,LU  ,製藥,醫療保健服務,生物技術,E,RR3,0.0,N,36.76,0.23,0.87,2.45,4.73,12.93,9.9,28.08,115.6,13.25,,3.5,1,a.股票型,3
2017-05-26 10:50:00,20170526,MB5,1.0,93444.87968,i.5~10兆元台幣,2001-04-06 00:00:00,16.0,ML,EUR,Erin Xie,LU  ,製藥,醫療保健服務,生物技術,E,RR3,0.0,N,32.86,0.21,0.8,-0.48,-1.02,6.72,9.61,56.1,142.33,6.79,,4.0,0,a.股票型,2
2017-05-26 10:50:00,20170526,MB6,1.0,23255.92144,h.1~5兆元台幣,2002-10-31 00:00:00,15.0,ML,USD,Todd Burnside / Joseph Wolfe,US  ,資訊科技,金融,非必需消費品,E,RR4,0.0,N,29.75,0.72,0.82,0.98,1.61,10.35,20.74,27.14,85.59,7.87,195.43,3.5,0,a.股票型,3
2017-05-26 10:50:00,20170526,MB7,1.0,23255.92144,h.1~5兆元台幣,2002-10-31 00:00:00,15.0,ML,EUR,Todd Burnside / Joseph Wolfe,US  ,資訊科技,金融,非必需消費品,E,RR4,0.0,N,26.59,0.43,1.04,-1.92,-3.97,4.27,20.37,54.95,108.55,1.68,,3.5,0,a.股票型,3
2017-05-26 10:50:00,20170526,MB8,1.0,44782.4825,h.1~5兆元台幣,2002-10-14 00:00:00,15.0,ML,EUR,Michael Constantis,LU  ,工業,資訊科技,金融,E,RR4,0.0,N,41.28,0.32,0.77,2.81,9.55,18.62,12.48,41.27,98.18,14.22,304.71,3.0,0,a.股票型,3
2017-05-26 10:50:00,20170526,MB9,1.0,44782.4825,h.1~5兆元台幣,2002-10-14 00:00:00,15.0,ML,USD,Michael Constantis,LU  ,工業,資訊科技,金融,E,RR4,0.0,N,46.19,0.23,1.14,5.87,15.94,25.55,12.8,15.94,76.37,21.17,361.9,3.0,0,a.股票型,3
2017-05-26 10:50:00,20170526,MC1,1.0,15524.00448,h.1~5兆元台幣,1993-11-30 00:00:00,24.0,ML,EUR,Luiz Soares/Dhiren Shah,LU  ,資訊科技,金融,非必需消費品,E,RR5,0.0,N,27.38,0.53,0.87,0.44,2.16,13.14,28.0,23.5,33.5,12.95,,3.0,0,a.股票型,3
2017-05-26 10:50:00,20170526,MC2,1.0,4994.15648,f.500~5000億元台幣,1994-08-05 00:00:00,23.0,ML,USD,Oisin Crawley/Chris Hall,LU  ,金融,資訊科技,原物料,E,RR5,0.0,N,36.25,0.66,0.86,2.37,2.72,13.21,23.05,11.3,60.9,12.09,,2.5,0,a.股票型,3
2017-05-26 10:50:00,20170526,MC3,1.0,4994.15648,f.500~5000億元台幣,1994-08-05 00:00:00,23.0,ML,EUR,Oisin Crawley/Chris Hall,LU  ,金融,資訊科技,原物料,E,RR5,0.0,N,32.4,0.72,0.56,-0.58,-2.94,7.0,22.68,35.62,80.8,5.68,,3.5,0,a.股票型,3
2017-05-26 10:50:00,20170526,MC4,1.0,4994.15648,f.500~5000億元台幣,1994-08-05 00:00:00,23.0,ML,GBP,Oisin Crawley/Chris Hall,LU  ,金融,資訊科技,原物料,E,RR5,0.0,N,27.99,0.67,0.87,1.01,-0.78,9.08,38.63,44.65,94.92,7.16,,5.0,0,a.股票型,3
2017-05-26 10:50:00,20170526,MC5,1.0,82584.0936,i.5~10兆元台幣,1996-02-02 00:00:00,21.0,ML,USD,Neeraj Seth,LU  ,企業債券,政府相關,現金及衍生性商品,B,RR3,1.0,N,39.65,0.27,0.96,0.35,1.46,4.04,4.98,15.67,30.04,4.15,,4.0,0,b.債券型,2
2017-05-26 10:51:00,20170526,MC6,1.0,82584.0936,i.5~10兆元台幣,2003-09-01 00:00:00,14.0,ML,USD,Neeraj Seth,LU  ,企業債券,政府相關,現金及衍生性商品,B,RR3,1.0,N,12.8,0.27,0.97,0.3,1.42,4.01,4.96,15.69,30.04,4.11,102.37,3.5,0,b.債券型,2
2017-05-26 10:51:00,20170526,MC7,1.0,2617.41936,f.500~5000億元台幣,2002-10-31 00:00:00,15.0,ML,USD,Todd Kopstein/Scott Amero,US  ,,,,B,RR2,0.0,N,13.11,0.38,0.81,0.08,0.46,1.16,1.71,2.42,7.37,1.0,31.63,4.0,0,b.債券型,2
2017-05-26 10:51:00,20170526,MC8,1.0,2617.41936,f.500~5000億元台幣,2002-10-31 00:00:00,15.0,ML,USD,Todd Kopstein/Scott Amero,US  ,,,,B,RR2,0.0,N,8.56,0.3,0.84,0.03,0.36,0.97,1.48,2.12,6.56,0.92,,3.5,0,b.債券型,2
2017-05-26 10:51:00,20170526,MD0,1.0,2617.41936,f.500~5000億元台幣,2002-10-31 00:00:00,15.0,ML,EUR,Todd Kopstein/Scott Amero,US  ,,,,B,RR2,0.0,N,7.65,0.03,-1.88,-2.78,-5.1,-4.63,1.2,24.33,19.72,-4.91,,3.5,0,b.債券型,2
2017-05-26 10:51:00,20170526,ML2,1.0,97676.509,i.5~10兆元台幣,1993-11-30 00:00:00,24.0,ML,USD,Nigel Bolton/Zehrid Osmani,LU  ,金融,工業,非必需消費品,E,RR4,0.0,N,129.21,0.24,0.94,4.58,12.49,21.03,11.0,-5.55,46.98,15.59,,1.5,0,a.股票型,3
2017-05-26 10:51:00,20170526,ML3,1.0,97676.509,i.5~10兆元台幣,1993-11-30 00:00:00,24.0,ML,EUR,Nigel Bolton/Zehrid Osmani,LU  ,金融,工業,非必需消費品,E,RR4,0.0,N,115.48,0.33,0.57,1.57,6.3,14.36,10.67,15.09,65.18,8.97,,1.5,0,a.股票型,3
2017-05-26 10:51:00,20170526,ML8,1.0,6133.32746,g.5000億~1兆元台幣,1985-12-31 00:00:00,32.0,ML,USD,Nicholas Little,GB  ,消費者服務,消費性商品,金融,E,RR4,0.0,N,131.52,0.14,0.87,4.34,10.71,18.31,7.11,0.08,45.6,13.93,,1.0,0,a.股票型,3
2017-05-26 10:51:00,20170526,ML9,1.0,6133.32746,g.5000億~1兆元台幣,1985-12-31 00:00:00,32.0,ML,GBP,Nicholas Little,GB  ,消費者服務,消費性商品,金融,E,RR4,0.0,N,101.55,0.55,0.51,2.95,6.96,13.99,20.66,30.11,76.39,8.9,,4.5,0,a.股票型,3
2017-05-26 10:51:00,20170526,MS3,1.0,18602.45508,h.1~5兆元台幣,1987-05-13 00:00:00,30.0,ML,USD,Hiroki Takayama,JP  ,工業,非必需消費品,資訊科技,E,RR4,0.0,N,59.86,0.54,0.13,5.65,5.55,13.09,16.69,31.13,77.78,12.67,,3.5,0,a.股票型,3
2017-05-26 10:51:00,20170526,MS4,1.0,11973.94144,h.1~5兆元台幣,1987-05-13 00:00:00,30.0,ML,USD,Tony DeSpirito / David Zhao / Franco Tapia,US  ,資訊科技,非必需消費品,金融,E,RR4,0.0,N,205.87,0.69,0.56,-0.41,0.87,5.97,14.3,20.6,77.28,5.61,,3.0,0,a.股票型,3
2017-05-26 10:51:00,20170526,MS6,1.0,15524.00448,h.1~5兆元台幣,1993-11-30 00:00:00,24.0,ML,USD,Luiz Soares/Dhiren Shah,LU  ,資訊科技,金融,非必需消費品,E,RR5,0.0,N,30.64,0.45,1.18,3.44,8.15,19.78,28.42,1.36,18.81,19.87,,2.5,0,a.股票型,3
2017-05-26 10:51:00,20170526,MS8,1.0,18081.25328,h.1~5兆元台幣,1987-05-13 00:00:00,30.0,ML,USD,Scott Thiel,LU  ,國庫券,政府相關,證券,B,RR2,0.0,N,28.26,0.01,0.82,0.28,1.18,1.65,0.71,8.48,17.65,1.18,,4.5,0,b.債券型,2
2017-05-26 10:51:00,20170526,MS9,1.0,18081.25328,h.1~5兆元台幣,2003-09-01 00:00:00,14.0,ML,USD,Scott Thiel,LU  ,國庫券,政府相關,證券,B,RR2,0.0,N,20.38,0.01,0.82,0.3,1.21,1.68,0.72,8.48,17.68,1.22,63.64,4.5,0,b.債券型,2
2017-05-26 10:51:00,20170526,MT4,1.0,18602.45508,h.1~5兆元台幣,1987-05-13 00:00:00,30.0,ML,EUR,Hiroki Takayama,JP  ,工業,非必需消費品,資訊科技,E,RR4,0.0,N,53.5,0.56,0.25,2.59,-0.26,6.87,16.35,59.8,99.78,5.29,,4.0,0,a.股票型,3
2017-05-26 10:51:00,20170526,MT5,1.0,11973.94144,h.1~5兆元台幣,1987-05-13 00:00:00,30.0,ML,EUR,Tony DeSpirito / David Zhao / Franco Tapia,US  ,資訊科技,非必需消費品,金融,E,RR4,0.0,N,184.0,0.36,0.77,-3.28,-4.68,0.14,13.96,46.95,99.24,-0.43,,2.5,0,a.股票型,3
2017-05-26 10:51:00,20170526,MT6,1.0,8243.36672,g.5000億~1兆元台幣,1996-02-29 00:00:00,21.0,ML,EUR,Stuart Reeve /Andrew Wheatley Hubbard,LU  ,資訊科技,金融,非必需消費品,E,RR3,0.0,N,42.92,0.71,0.61,-0.39,0.44,7.6,18.47,37.48,80.34,5.74,,4.0,0,a.股票型,2
2017-05-26 10:52:00,20170526,MT7,1.0,8243.36672,g.5000億~1兆元台幣,1996-02-29 00:00:00,21.0,ML,USD,Stuart Reeve /Andrew Wheatley Hubbard,LU  ,資訊科技,金融,非必需消費品,E,RR3,0.0,N,48.02,0.71,0.77,2.54,6.29,13.85,18.83,12.83,60.49,12.14,,3.5,0,a.股票型,3
2017-05-26 10:52:00,20170526,MT8,1.0,34169.8791,h.1~5兆元台幣,1995-12-29 00:00:00,22.0,ML,USD,Samuel Vecht,LU  ,金融,能源,電訊,E,RR5,0.0,N,111.75,0.7,0.73,3.42,6.06,18.34,25.67,-8.6,12.73,10.49,,2.5,0,a.股票型,3
2017-05-26 10:52:00,20170526,MT9,1.0,34169.8791,h.1~5兆元台幣,1995-12-29 00:00:00,22.0,ML,EUR,Samuel Vecht,LU  ,金融,能源,電訊,E,RR5,0.0,N,99.88,0.62,0.68,0.45,0.22,11.84,25.32,11.37,26.7,4.17,,2.5,0,a.股票型,3
2017-05-26 10:52:00,20170526,MU1,1.0,104672.7157,i.>10兆元台幣,1999-01-04 00:00:00,18.0,ML,EUR,Alice Gaskell/Andreas Zoellinger,LU  ,工業,金融,非必需消費品,E,RR4,0.0,N,29.23,0.41,0.72,1.74,9.27,18.34,16.78,26.81,102.56,11.1,,3.0,0,a.股票型,3
2017-05-26 10:52:00,20170526,MU2,1.0,104672.7157,i.>10兆元台幣,1999-01-04 00:00:00,18.0,ML,USD,Alice Gaskell/Andreas Zoellinger,LU  ,工業,金融,非必需消費品,E,RR4,0.0,N,32.7,0.32,1.08,4.74,15.63,25.19,17.12,4.07,80.17,17.84,,3.0,0,a.股票型,3
2017-05-26 10:52:00,20170526,MU5,1.0,146214.4608,i.>10兆元台幣,1994-12-30 00:00:00,23.0,ML,USD,韓艾飛/Tom Holl,LU  ,黃金,白銀,鑽石,E,RR5,0.0,N,30.69,0.04,1.65,-3.03,-8.39,12.58,-0.74,4.42,-34.92,3.96,,4.0,0,a.股票型,3
2017-05-26 10:52:00,20170526,MU6,1.0,146214.4608,i.>10兆元台幣,1994-12-30 00:00:00,23.0,ML,EUR,韓艾飛/Tom Holl,LU  ,黃金,白銀,鑽石,E,RR5,0.0,N,27.43,0.03,1.32,-5.8,-13.44,6.4,-1.05,27.23,-26.85,-2.0,,3.5,0,a.股票型,3
2017-05-26 10:52:00,20170526,MU7,1.0,173682.32144,i.>10兆元台幣,1997-03-24 00:00:00,20.0,ML,USD,韓艾飛/Olivia Markham,LU  ,多元化金屬,黃金,銅,E,RR4,0.0,N,32.51,0.29,1.01,-2.31,-6.58,2.59,27.14,-29.69,-39.97,3.9,225.75,3.0,1,a.股票型,3
2017-05-26 10:52:00,20170526,MU8,1.0,173682.32144,i.>10兆元台幣,1997-03-24 00:00:00,20.0,ML,EUR,韓艾飛/Olivia Markham,LU  ,多元化金屬,黃金,銅,E,RR4,0.0,N,29.06,0.3,1.02,-5.13,-11.73,-3.04,26.79,-14.33,-32.53,-2.02,,3.0,0,a.股票型,3
2017-05-26 10:52:00,20170526,MU9,1.0,10207.0262,h.1~5兆元台幣,1999-01-04 00:00:00,18.0,ML,EUR,Andy Warwick,LU  ,股票,債券,,W,RR4,0.0,N,14.43,0.45,0.4,0.0,0.77,5.1,7.85,14.16,30.94,3.29,,2.0,0,d.平衡型,3
2017-05-26 10:52:00,20170526,MV1,1.0,18081.25328,h.1~5兆元台幣,2003-10-24 00:00:00,14.0,ML,EUR,Scott Thiel,LU  ,國庫券,政府相關,證券,B,RR2,0.0,N,18.79,-0.12,0.82,0.16,0.7,0.71,-1.0,5.54,13.8,0.49,,2.0,0,b.債券型,2
2017-05-26 10:52:00,20170526,MV2,1.0,18081.25328,h.1~5兆元台幣,1987-06-30 00:00:00,30.0,ML,EUR,Scott Thiel,LU  ,國庫券,政府相關,證券,B,RR2,0.0,N,25.9,-0.12,0.82,0.15,0.7,0.7,-0.99,5.54,13.8,0.47,,2.0,0,b.債券型,2
2017-05-26 10:52:00,20170526,MV3,1.0,5847.0713,g.5000億~1兆元台幣,1999-01-04 00:00:00,18.0,ML,EUR,"Michael Krautzberger,CFA",LU  ,,,,B,RR2,0.0,N,12.29,-0.1,0.03,0.08,0.24,0.41,0.41,1.4,5.95,0.16,,2.5,0,b.債券型,2
2017-05-26 10:52:00,20170526,MV4,1.0,5847.0713,g.5000億~1兆元台幣,1999-01-04 00:00:00,18.0,ML,EUR,"Michael Krautzberger,CFA",LU  ,,,,B,RR2,0.0,N,15.97,-0.02,0.08,0.13,0.31,0.5,0.57,2.31,9.68,0.19,,3.0,0,b.債券型,2
2017-05-26 10:52:00,20170526,MV5,1.0,149151.0153,i.>10兆元台幣,2003-09-01 00:00:00,14.0,ML,EUR,Michael Krautzberger,LU  ,國庫券,企業債券,金融抵押債券,B,RR2,0.0,N,19.25,-0.01,0.72,0.22,0.55,0.49,0.51,10.67,27.44,-0.27,85.75,1.5,0,b.債券型,2
2017-05-26 10:52:00,20170526,MV6,1.0,149151.0153,i.>10兆元台幣,1994-03-31 00:00:00,23.0,ML,EUR,Michael Krautzberger,LU  ,國庫券,企業債券,金融抵押債券,B,RR2,0.0,N,28.37,-0.01,0.71,0.21,0.57,0.46,0.5,10.69,27.45,-0.25,,1.5,0,b.債券型,2
2017-05-26 10:52:00,20170526,MV7,1.0,149151.0153,i.>10兆元台幣,2003-09-01 00:00:00,14.0,ML,USD,Michael Krautzberger,LU  ,國庫券,企業債券,金融抵押債券,B,RR2,0.0,N,21.54,0.02,1.48,3.17,6.4,6.34,0.8,-9.14,13.44,5.84,87.79,1.0,0,b.債券型,2
2017-05-26 10:52:00,20170526,MV8,1.0,149151.0153,i.>10兆元台幣,1994-03-31 00:00:00,23.0,ML,USD,Michael Krautzberger,LU  ,國庫券,企業債券,金融抵押債券,B,RR2,0.0,N,31.74,0.02,1.47,3.15,6.4,6.3,0.76,-9.18,13.4,5.8,,1.0,0,b.債券型,2
2017-05-26 10:53:00,20170526,MV9,1.0,67481.28304,i.5~10兆元台幣,2003-09-01 00:00:00,14.0,ML,EUR,James Keenan/David Delbos/Jose Aguilar/Mitchell Garfin/Michael Phelps,LU  ,美國,其他,加拿大,B,RR3,1.0,N,5.55,0.73,0.68,0.89,1.47,5.53,10.23,6.81,30.34,3.55,106.74,2.0,0,b.債券型,2
2017-05-26 10:53:00,20170526,MW1,1.0,67481.28304,i.5~10兆元台幣,2003-05-16 00:00:00,14.0,ML,EUR,James Keenan/David Delbos/Jose Aguilar/Mitchell Garfin/Michael Phelps,LU  ,美國,其他,加拿大,B,RR3,1.0,N,16.48,0.75,0.68,0.92,1.48,5.64,10.38,6.8,30.38,3.71,,2.0,0,b.債券型,2
2017-05-26 10:53:00,20170526,MW2,1.0,67481.28304,i.5~10兆元台幣,2007-06-08 00:00:00,10.0,ML,USD,James Keenan/David Delbos/Jose Aguilar/Mitchell Garfin/Michael Phelps,LU  ,美國,其他,加拿大,B,RR3,1.0,N,8.08,0.85,0.7,1.1,1.99,6.63,12.12,9.68,35.0,4.48,,3.0,0,b.債券型,2
2017-05-26 10:53:00,20170526,MW3,1.0,67481.28304,i.5~10兆元台幣,2007-06-08 00:00:00,10.0,ML,USD,James Keenan/David Delbos/Jose Aguilar/Mitchell Garfin/Michael Phelps,LU  ,美國,其他,加拿大,B,RR3,1.0,N,23.69,0.87,0.69,1.11,1.98,6.57,12.12,9.73,35.06,4.45,,3.0,0,b.債券型,2
2017-05-26 10:53:00,20170526,MW5,1.0,17268.95072,h.1~5兆元台幣,1993-11-30 00:00:00,24.0,ML,USD,Coleen Gasiewski/Christopher Linsky,US  ,定期存單,資產抵押商業票券,金融企業商業票據,M,RR1,0.0,N,151.48,1.71,1.52,0.07,0.17,0.28,0.4,0.45,0.44,0.24,,3.0,0,c.貨幣型,2
2017-05-26 10:53:00,20170526,MW6,1.0,43924.5088,h.1~5兆元台幣,1997-01-08 00:00:00,20.0,ML,USD,William Landers,LU  ,金融,必需消費品,原物料,E,RR5,0.0,N,60.97,0.26,1.03,-3.19,-2.98,10.27,22.09,-19.05,-14.51,10.31,,2.5,0,a.股票型,3
2017-05-26 10:53:00,20170526,MW7,1.0,43924.5088,h.1~5兆元台幣,1997-01-08 00:00:00,20.0,ML,EUR,William Landers,LU  ,金融,必需消費品,原物料,E,RR5,0.0,N,54.49,0.26,0.98,-5.99,-8.31,4.19,21.74,-1.36,-3.93,3.99,,3.0,0,a.股票型,3
2017-05-26 10:53:00,20170526,MW8,1.0,36643.87104,h.1~5兆元台幣,1997-01-08 00:00:00,20.0,ML,USD,Carrie King / Joseph Wolfe,US  ,金融,醫療保健,資訊科技,E,RR4,0.0,N,79.25,0.3,0.81,-0.76,-3.79,0.2,9.81,11.06,70.91,-1.81,246.98,1.5,0,a.股票型,3
2017-05-26 10:53:00,20170526,MW9,1.0,36643.87104,h.1~5兆元台幣,1997-01-08 00:00:00,20.0,ML,EUR,Carrie King / Joseph Wolfe,US  ,金融,醫療保健,資訊科技,E,RR4,0.0,N,70.83,0.19,1.01,-3.62,-9.09,-5.31,9.49,35.33,92.06,-7.44,,2.0,0,a.股票型,3
2017-05-26 10:53:00,20170526,MX0,1.0,36643.87104,h.1~5兆元台幣,1997-01-08 00:00:00,20.0,ML,GBP,Carrie King / Joseph Wolfe,US  ,金融,醫療保健,資訊科技,E,RR4,0.0,N,61.19,0.43,0.77,-2.08,-7.05,-3.46,23.72,44.38,107.07,-6.15,,4.0,0,a.股票型,3
2017-05-26 10:53:00,20170526,MX1,1.0,7882.34336,g.5000億~1兆元台幣,1999-04-30 00:00:00,18.0,ML,USD,Lawrence Kemp,US  ,資訊科技,非必需消費品,醫療保健,E,RR4,0.0,N,16.97,0.66,0.5,3.48,6.4,14.51,20.01,32.89,81.11,14.74,69.7,3.5,0,a.股票型,3
2017-05-26 10:53:00,20170526,MX2,1.0,97541.3166,i.5~10兆元台幣,1997-01-08 00:00:00,20.0,ML,USD,Brain Hall,LU  ,金融,工業,非必須消費品,E,RR4,0.0,N,78.82,0.29,1.03,3.87,14.53,22.18,14.73,0.77,83.99,15.72,303.58,2.5,0,a.股票型,3
2017-05-26 10:53:00,20170526,MX3,1.0,97541.3166,i.5~10兆元台幣,1997-01-08 00:00:00,20.0,ML,EUR,Brain Hall,LU  ,金融,工業,非必須消費品,E,RR4,0.0,N,70.45,0.37,0.66,0.89,8.23,15.47,14.4,22.78,106.78,9.11,,2.5,0,a.股票型,3
2017-05-26 10:53:00,20170526,MX4,1.0,97541.3166,i.5~10兆元台幣,1997-01-08 00:00:00,20.0,ML,GBP,Brain Hall,LU  ,金融,工業,非必須消費品,E,RR4,0.0,N,60.86,0.57,0.69,2.49,10.65,17.72,29.27,30.99,122.85,10.61,,4.0,0,a.股票型,3
2017-05-26 10:53:00,20170526,MX5,1.0,7792.08752,g.5000億~1兆元台幣,1995-03-03 00:00:00,22.0,ML,USD,狄偉林,LU  ,軟體與服務,半導體產品與設備,科技硬體設備,E,RR4,0.0,N,24.35,1.02,0.75,7.55,13.73,25.19,42.15,53.53,101.41,25.97,142.53,3.5,0,a.股票型,3
2017-05-26 10:53:00,20170526,MX6,1.0,7792.08752,g.5000億~1兆元台幣,1995-03-03 00:00:00,22.0,ML,EUR,狄偉林,LU  ,軟體與服務,半導體產品與設備,科技硬體設備,E,RR4,0.0,N,21.76,1.19,0.54,4.41,7.46,18.26,41.76,87.1,126.2,18.71,,4.0,0,a.股票型,3
2017-05-26 10:54:00,20170526,MX7,1.0,7792.08752,g.5000億~1兆元台幣,1995-03-03 00:00:00,22.0,ML,GBP,狄偉林,LU  ,軟體與服務,半導體產品與設備,科技硬體設備,E,RR4,0.0,N,18.8,1.03,0.66,6.09,9.88,20.59,60.14,99.58,143.84,20.36,,4.5,0,a.股票型,3
2017-05-26 10:54:00,20170526,MY0,1.0,13748.97296,h.1~5兆元台幣,1989-04-07 00:00:00,28.0,ML,USD,Rick Rieder/Bob Miller,US  ,住房抵押貸款證券,國債和國債期貨,投資級工業,B,RR2,0.0,N,31.52,0.08,1.04,0.29,1.16,2.3,1.64,6.2,13.67,2.24,,2.0,0,b.債券型,2
2017-05-26 10:54:00,20170526,MY1,1.0,13748.97296,h.1~5兆元台幣,2003-09-01 00:00:00,14.0,ML,USD,Rick Rieder/Bob Miller,US  ,住房抵押貸款證券,國債和國債期貨,投資級工業,B,RR2,0.0,N,16.92,0.08,1.03,0.3,1.14,2.24,1.63,6.17,13.64,2.18,59.63,1.5,0,b.債券型,2
2017-05-26 10:54:00,20170526,MY2,1.0,5656.03264,g.5000億~1兆元台幣,1985-08-02 00:00:00,32.0,ML,USD,Akiva Dickstein/Matthew Kraeger/Bob Miller,US  ,不動產抵押貸款證券,,,B,RR2,0.0,N,18.79,-0.06,0.51,0.0,0.7,0.91,0.05,4.91,7.68,1.18,,3.0,0,b.債券型,2
2017-05-26 10:54:00,20170526,MY3,1.0,5656.03264,g.5000億~1兆元台幣,2003-09-01 00:00:00,14.0,ML,USD,Akiva Dickstein/Matthew Kraeger/Bob Miller,US  ,不動產抵押貸款證券,,,B,RR2,0.0,N,9.52,-0.07,0.51,-0.08,0.63,0.83,-0.03,4.84,7.61,1.09,55.93,3.0,0,b.債券型,2
2017-05-26 10:54:00,20170526,MY5,1.0,118987.2824,i.>10兆元台幣,1993-10-29 00:00:00,24.0,ML,USD,James Keenan/David Delbos/Mitchell S. Garfin,US  ,工業,金融機構,現金及衍生性商品,B,RR3,1.0,N,31.41,0.83,0.69,1.29,1.75,6.51,12.54,10.06,33.94,4.25,,3.0,0,b.債券型,2
2017-05-26 10:54:00,20170526,MY6,1.0,118987.2824,i.>10兆元台幣,2003-09-01 00:00:00,14.0,ML,USD,James Keenan/David Delbos/Mitchell S. Garfin,US  ,工業,金融機構,現金及衍生性商品,B,RR3,1.0,N,5.94,0.85,0.66,1.23,1.71,6.4,12.54,10.07,33.82,4.26,132.51,3.0,0,b.債券型,2
2017-05-26 10:54:00,20170526,MY8,1.0,104672.7157,i.>10兆元台幣,2003-03-14 00:00:00,14.0,ML,EUR,Alice Gaskell/Andreas Zoellinger,LU  ,工業,金融,非必需消費品,E,RR4,0.0,N,25.81,0.4,0.72,1.73,9.27,18.34,16.74,26.82,102.46,11.11,248.12,3.0,0,a.股票型,3
2017-05-26 10:54:00,20170526,MY9,1.0,36643.87104,h.1~5兆元台幣,2003-02-10 00:00:00,14.0,ML,USD,Carrie King / Joseph Wolfe,US  ,金融,醫療保健,資訊科技,E,RR4,0.0,N,78.81,0.3,0.81,-0.77,-3.8,0.19,9.75,11.0,70.84,-1.82,,1.5,0,a.股票型,3
2017-05-26 10:54:00,20170526,MZ0,1.0,97541.3166,i.5~10兆元台幣,2003-04-25 00:00:00,14.0,ML,EUR,Brain Hall,LU  ,金融,工業,非必須消費品,E,RR4,0.0,N,55.95,0.37,0.66,0.9,8.24,15.48,14.41,22.78,106.81,9.13,129.76,2.5,0,a.股票型,3
